tracker_id,solo_KillDeathRatio,solo_WinRatio,solo_RoundsPlayed,solo_Wins,solo_WinTop10Ratio,solo_Top10s,solo_Top10Ratio,solo_Losses,solo_DamagePg,solo_HeadshotKillsPg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg,solo_Top10sPg,solo_Kills,solo_Assists,solo_HeadshotKillRatio,solo_AvgSurvivalTime
49137,0.7,1.66,301,5,0.1,51,16.9,296,98.28,0.11,0.92,0.69,3643.43,985.18,0.17,208,21,0.16,985.18
86957,0.78,1,301,3,0.08,36,12,298,106.08,0.11,1.94,0.77,2786.97,829.06,0.12,233,24,0.15,829.06
125316,2.3,2.66,301,8,0.11,38,12.6,293,262.94,0.51,1.15,2.24,2476.52,735.58,0.13,673,29,0.23,1004.74
98257,1.03,1.33,301,4,0.11,31,10.3,297,135.34,0.22,1.42,1.02,1873.47,796.71,0.1,307,26,0.22,694.03
214927,0.75,0.33,301,1,0.01,34,11.3,300,111.64,0.15,0.79,0.75,2205.99,790.08,0.11,226,18,0.2,1087.58
140322,0.81,1.66,301,5,0.69,29,9.6,296,106.82,0.18,1.73,0.8,2308.32,834.19,0.1,240,16,0.23,1418.3
137026,1.5,0.33,301,1,0.07,14,4.7,300,172.71,0.4,1.45,1.49,1680.8,549.24,0.05,449,24,0.27,573.35
70901,0.73,1,301,3,0.07,43,14.3,298,103.1,0.09,2.06,0.72,2538.57,910.3,0.14,217,23,0.12,910.3
209069,0.64,1.66,301,5,0.14,36,12,296,86.14,0.11,1.44,0.63,3145.9,866.96,0.12,190,14,0.18,866.96
125087,0.83,1.66,301,5,0.11,47,15.6,296,111.45,0.19,1,0.82,2107.08,873.96,0.16,246,20,0.24,873.96
80093,2.27,6.64,301,20,0.15,69,22.9,281,251.08,0.29,1.07,2.12,3575.39,959.15,0.23,638,37,0.14,1325.81
117502,1.13,5.65,301,17,0.18,106,35.2,284,136.61,0.25,1.79,1.07,5311.46,1220.83,0.35,321,36,0.23,1254.92
53084,1.25,3.32,301,10,0.13,58,19.3,291,147.66,0.21,1.11,1.21,2426.44,936.51,0.19,364,27,0.17,1149.19
11741,2.71,8.33,300,25,0.3,82,27.3,275,281.41,0.48,1.77,2.48,3455.14,1094.66,0.27,745,33,0.19,1094.66
215917,1.18,1.67,300,5,0.08,30,10,295,136.26,0.29,1.72,1.16,1812.06,753.11,0.1,349,16,0.25,598.04
27334,1.48,0.67,300,2,0.11,10,3.3,298,172.86,0.25,1.21,1.47,1277.41,529.66,0.03,440,25,0.17,1092.82
171275,0.7,0.33,300,1,0.01,22,7.3,299,88.35,0.08,1.06,0.69,2045.47,765.11,0.07,208,13,0.12,717.47
35253,1.53,2,300,6,0.27,39,13,294,188.67,0.34,1.12,1.5,2799.45,849.31,0.13,451,36,0.22,798.08
98153,0.65,1.33,300,4,0.1,41,13.7,296,84.98,0.12,0.84,0.64,2737.86,895.98,0.14,191,11,0.19,895.99
97255,0.67,0.33,300,1,0.04,23,7.7,299,82.72,0.13,0.76,0.67,1731.66,749.02,0.08,201,10,0.19,749.02
15552,1.77,3.67,300,11,0.35,36,12,289,200.13,0.34,1.35,1.71,1995.66,818.23,0.12,512,18,0.2,854.7
122384,0.59,1.33,300,4,0.03,36,12,296,83.1,0.09,1.75,0.58,2450.76,912.31,0.12,175,16,0.16,871.16
166618,1.49,1,300,3,0.57,16,5.3,297,169.8,0.29,0.91,1.47,1433.25,536.21,0.05,442,25,0.19,869.23
63803,1.17,2.67,300,8,0.05,54,18,292,136.03,0.25,1.9,1.14,3265.89,912.21,0.18,341,15,0.22,1196.08
220022,0.82,0.33,300,1,0.02,17,5.7,299,105.24,0.22,1.19,0.82,1627.51,633.95,0.06,245,14,0.27,700.27
20582,1.25,1.33,300,4,0.41,42,14,296,148.94,0.24,1.6,1.24,2586.29,889.05,0.14,371,16,0.19,1348.51
209528,1.32,1,300,3,0.1,30,10,297,155.44,0.27,0.99,1.31,1677.7,728.74,0.1,393,32,0.21,726.33
122198,1.01,0,300,0,0,40,13.3,300,118.29,0.12,2.08,1.01,3198.93,1001.3,0.13,302,35,0.12,1014.99
53262,0.95,0,300,0,0,23,7.7,300,115.09,0.29,0.81,0.95,1988.71,634.39,0.08,284,23,0.3,568.47
28467,1.16,0.67,300,2,0.02,37,12.3,298,146.3,0.23,1.48,1.16,3121.6,854.83,0.12,347,21,0.2,962.41
70028,1.49,3,300,9,0.12,43,14.3,291,174.7,0.26,1.52,1.45,2186.76,770.41,0.14,435,27,0.18,995.91
84837,1.62,2.67,300,8,0.62,29,9.7,292,187.53,0.38,1.23,1.57,1593.75,607.19,0.1,472,27,0.24,803.74
44865,1.17,3,300,9,0.05,50,16.7,291,140.86,0.2,1.47,1.13,3574.9,1032.41,0.17,340,25,0.18,1328.59
47574,1.49,2.34,299,7,0.24,29,9.7,292,172.41,0.31,1.93,1.46,2274.39,786.51,0.1,436,20,0.22,786.51
3145,0.9,0.33,299,1,0.02,37,12.4,298,122.16,0.25,1.7,0.89,2395.93,861.53,0.12,267,16,0.28,746.87
132000,0.95,0,299,0,0,62,20.7,299,119.62,0.16,1.28,0.95,3198.22,1025.23,0.21,284,15,0.17,980.87
118266,0.8,0.33,299,1,0.03,24,8,298,107.63,0.15,1.35,0.8,2300.34,765.66,0.08,239,16,0.18,719.79
220398,0.8,0.33,299,1,0.02,25,8.4,298,94.35,0.11,0.96,0.8,1647.26,751.21,0.08,238,10,0.14,941.43
29628,0.85,0.67,299,2,0.02,59,19.7,297,110.24,0.17,1.06,0.85,3283.54,1087.9,0.2,253,25,0.2,1176.74
185070,1.02,0.67,299,2,0.04,23,7.7,297,120.21,0.17,1.27,1.01,2074.49,681.54,0.08,302,13,0.17,864.22
213698,1.01,0.67,299,2,0.07,27,9,297,118.32,0.22,1.26,1,2581.47,790.09,0.09,300,18,0.22,790.09
173640,1.86,1.67,299,5,0.12,23,7.7,294,229.45,0.39,2.03,1.83,2313.21,651.44,0.08,548,32,0.21,793.82
148828,0.7,0.33,299,1,0.01,36,12,298,86.3,0.15,1.22,0.7,2233.77,904.85,0.12,208,14,0.22,742.44
150656,0.93,0,299,0,0,12,4,299,110.35,0.13,1.1,0.93,1609.28,685.28,0.04,278,13,0.14,658.2
115454,0.73,1.67,299,5,0.15,30,10,294,87.37,0.12,1.04,0.72,2438.85,835.94,0.1,216,14,0.16,930.31
207948,0.9,0.67,299,2,0.54,15,5,297,114.61,0.15,1.98,0.89,1598.52,613.45,0.05,266,22,0.17,1291.06
81292,0.43,0,299,0,0,32,10.7,299,60.51,0.09,2.36,0.43,2863.74,882.22,0.11,128,10,0.22,876.59
150082,1.89,3.01,299,9,0.2,31,10.4,290,210.09,0.39,1.45,1.83,2750.98,704.41,0.1,547,30,0.21,783.61
208704,0.76,1,299,3,0.04,24,8,296,93.08,0.15,0.9,0.75,2012.88,761.12,0.08,225,11,0.2,709.92
70777,1.92,4.68,299,14,0.32,44,14.7,285,226.18,0.32,1.4,1.83,2233.17,854.88,0.15,548,42,0.17,854.88
139208,1.76,0.33,299,1,0.03,23,7.7,298,196.31,0.49,1.47,1.76,1189.57,557.53,0.08,525,17,0.28,882.3
94768,0.75,0.67,299,2,0.14,24,8,297,96.51,0.14,1.02,0.75,2225.06,770.96,0.08,224,11,0.19,966.83
99856,1.18,2.34,299,7,0.07,54,18.1,292,157.6,0.2,1.26,1.15,2703.41,1022.12,0.18,345,37,0.17,1165.36
206684,0.69,0,299,0,0,29,9.7,299,106.97,0.13,2.11,0.69,2152.05,932.42,0.1,206,22,0.19,1112
135008,0.63,0,299,0,0,24,8,299,82.78,0.11,2.05,0.63,2445.16,880.05,0.08,188,23,0.18,1028.05
58976,0.6,0,299,0,0,22,7.4,299,81.11,0.09,0.94,0.6,1700.5,763.86,0.07,178,12,0.15,763.86
207334,1.25,0,299,0,0,21,7,299,141.39,0.3,1.62,1.25,2114.74,630.97,0.07,374,16,0.24,630.97
171303,1.67,1.67,299,5,0.22,18,6,294,196.87,0.4,1.47,1.64,1209.81,469.78,0.06,490,37,0.24,438.33
105298,1.77,4.68,299,14,0.16,51,17.1,285,204.98,0.38,2.44,1.69,3359.69,976.89,0.17,505,26,0.23,1166.15
145381,0.87,0.33,299,1,0.02,25,8.4,298,111.93,0.2,1.67,0.87,2200.72,734.72,0.08,260,18,0.23,836.86
156262,1,2.01,299,6,0.08,71,23.7,293,126.14,0.2,1.54,0.98,3242.95,1076,0.24,294,46,0.21,1076
118486,1.15,0.33,299,1,0.04,24,8,298,144.67,0.3,1.38,1.14,3020.22,808.49,0.08,342,18,0.26,808.49
174381,0.71,0,299,0,0,24,8,299,101.91,0.13,0.8,0.71,1924.52,737.47,0.08,212,27,0.18,737.47
166157,0.71,0,299,0,0,27,9,299,92.56,0.16,1.11,0.71,1861.74,730.44,0.09,213,21,0.23,730.44
82286,1.73,1.68,298,5,0.11,24,8.1,293,202.93,0.35,1.22,1.7,1529.17,624.62,0.08,508,35,0.2,1131.71
211532,0.79,0.34,298,1,0.03,24,8.1,297,99.11,0.12,1.39,0.79,2274.99,861.38,0.08,235,14,0.16,875.81
29356,1.6,1.34,298,4,0.3,30,10.1,294,178.58,0.36,1.36,1.57,1718.53,642.09,0.1,469,21,0.23,713.88
64764,1.72,2.68,298,8,0.28,41,13.8,290,202.73,0.33,0.99,1.67,2258.98,768.35,0.14,498,29,0.2,882.86
145300,0.78,3.36,298,10,0.14,65,21.8,288,99.26,0.12,1.19,0.76,2784.79,1052.57,0.22,225,20,0.16,1071.85
130665,1.5,3.36,298,10,0.29,52,17.4,288,181.54,0.27,1.38,1.45,2539.78,935.18,0.17,433,25,0.18,980.74
100845,0.69,1.01,298,3,0.06,41,13.8,295,102.6,0.11,0.98,0.69,2304.2,896.6,0.14,205,13,0.17,586.81
108001,1.25,5.03,298,15,0.41,64,21.5,283,154.98,0.26,2.45,1.19,3243.34,974.58,0.21,354,43,0.21,953.72
103807,0.65,1.34,298,4,0.15,41,13.8,294,87.37,0.11,0.86,0.64,2422.86,960.55,0.14,192,18,0.17,1130.44
8571,1.41,3.36,298,10,0.18,57,19.1,288,170.37,0.31,1.46,1.37,3976.8,984.8,0.19,407,30,0.23,984.8
108766,1.32,2.35,298,7,0.37,27,9.1,291,155.68,0.28,0.79,1.29,2457.91,809.92,0.09,384,16,0.22,1013.98
133687,0.6,0.34,298,1,0.02,36,12.1,297,75.24,0.1,0.7,0.59,2198.84,964.57,0.12,177,12,0.18,929.75
45529,2.49,6.38,298,19,0.18,71,23.8,279,279.5,0.58,1.76,2.33,2442.1,958.53,0.24,694,40,0.25,1121.36
102225,0.73,0,298,0,0,39,13.1,298,91.27,0.11,0.7,0.73,1716.11,687.99,0.13,217,15,0.16,841.86
171927,0.76,0.34,298,1,0.02,22,7.4,297,94.48,0.16,0.78,0.76,1715.62,691.43,0.07,225,20,0.21,892.61
139512,1.08,0.34,298,1,0.04,24,8.1,297,132.99,0.23,1.02,1.08,2438.77,707.99,0.08,322,25,0.22,707.99
15881,0.84,1.01,298,3,0.03,53,17.8,295,105.53,0.13,1.45,0.83,3716.74,989.64,0.18,247,12,0.15,1193.18
168108,1.05,0.34,298,1,0.06,8,2.7,297,130.06,0.24,0.59,1.05,1203.95,511.81,0.03,313,20,0.23,398.54
35064,2.47,7.72,298,23,0.23,80,26.8,275,275.34,0.59,2.7,2.28,3784.72,1124.36,0.27,678,43,0.26,1022.68
211590,0.65,0,298,0,0,21,7,298,84.95,0.16,1.16,0.65,2126.48,764.26,0.07,195,12,0.25,920.67
163041,1.24,0.67,298,2,0.09,23,7.7,296,135.48,0.21,1.17,1.23,2174.26,737.39,0.08,367,16,0.17,737.39
215113,1.29,5.03,298,15,0.18,83,27.9,283,155.26,0.18,1.13,1.22,4345.13,1174.84,0.28,365,35,0.15,1174.84
34362,0.72,0.67,298,2,0.02,44,14.8,296,99.82,0.16,1.52,0.72,2915.58,941.93,0.15,214,26,0.22,973.78
32767,1.31,1.34,298,4,0.04,31,10.4,294,156.14,0.31,1.21,1.29,2411.8,740.29,0.1,385,25,0.24,644.8
189482,1.9,2.01,298,6,0.3,20,6.7,292,210.64,0.4,1.44,1.87,1680.99,568.84,0.07,556,35,0.21,568.84
189112,0.81,0,298,0,0,37,12.4,298,110.84,0.22,1.28,0.81,2176.81,853.56,0.12,240,20,0.27,470.95
22187,3.23,20.2,297,60,0.43,185,62.3,237,314.93,0.62,10.37,2.58,7872.52,1608.17,0.62,766,82,0.24,1573.76
74338,0.65,0.34,297,1,0.05,21,7.1,296,87.52,0.1,0.88,0.65,1859.3,882.16,0.07,193,7,0.15,882.16
25906,1.15,0.67,297,2,0.03,47,15.8,295,151.99,0.18,1.12,1.14,2730.61,990.09,0.16,339,24,0.16,1003.29
32519,2.4,3.03,297,9,0.4,51,17.2,288,267.8,0.83,2.21,2.33,3493,922.38,0.17,692,41,0.36,906.21
124956,0.93,0.34,297,1,0.25,25,8.4,296,118.8,0.25,1.06,0.93,1314.66,596.99,0.08,275,24,0.27,513.68
210782,0.96,1.01,297,3,0.06,26,8.8,294,122.3,0.22,0.77,0.95,2102.7,728.79,0.09,282,24,0.23,549.55
82963,0.48,0.34,297,1,0.03,34,11.4,296,68.46,0.08,1.39,0.48,2379.25,1001.56,0.11,142,23,0.17,1001.56
52036,1.98,1.01,297,3,0.32,17,5.7,294,229.13,0.34,0.91,1.96,873.48,503.58,0.06,583,28,0.17,782.29
217924,1.46,1.01,297,3,0.14,38,12.8,294,170.17,0.21,1.12,1.44,2537.08,766.84,0.13,428,22,0.14,896
92504,0.89,2.02,297,6,0.06,44,14.8,291,121.21,0.23,0.95,0.87,3574.7,1007.48,0.15,258,21,0.26,957.93
120339,0.83,1.35,297,4,0.1,21,7.1,293,108.74,0.13,1.25,0.82,2010.82,721.78,0.07,243,22,0.16,578.01
124912,1.29,1.01,297,3,0.06,27,9.1,294,149.1,0.2,1.49,1.28,1712.56,720.42,0.09,380,20,0.15,1073.3
98199,1.19,0,297,0,0,8,2.7,297,145.88,0.29,2.07,1.19,1352.16,603.62,0.03,352,25,0.24,603.62
113404,1.14,2.02,297,6,0.24,24,8.1,291,136.82,0.25,1.79,1.12,3337.69,727.11,0.08,333,10,0.22,845.05
26223,0.74,0.67,297,2,0.03,21,7.1,295,95.69,0.13,1.56,0.73,1615.46,729.46,0.07,218,16,0.18,785.19
137536,1.63,0.67,297,2,0.05,39,13.1,295,210.25,0.33,3.69,1.62,1931.15,966.02,0.13,482,35,0.2,966.02
24293,1.12,2.69,297,8,0.07,59,19.9,289,153.8,0.28,1.55,1.09,3154.59,971.81,0.2,324,32,0.26,746.1
126683,0.96,0.34,297,1,0.12,18,6.1,296,124.72,0.22,1.28,0.95,1442.28,815.62,0.06,283,14,0.23,817.67
8438,0.75,0.67,297,2,0.03,57,19.2,295,92.05,0.09,0.89,0.74,3257.26,1006.31,0.19,220,23,0.12,1167.75
139402,1.85,3.03,297,9,0.16,56,18.9,288,206.05,0.5,1.9,1.79,2471.54,1047.52,0.19,533,26,0.28,1047.52
50193,1.15,0.67,297,2,0.06,33,11.1,295,137.14,0.34,1.08,1.14,2297.74,763.08,0.11,339,24,0.3,763.08
172562,0.65,0.34,297,1,0.01,28,9.4,296,86.92,0.1,0.85,0.65,1830.96,872.26,0.09,193,16,0.16,958.17
135941,1.87,4.71,297,14,0.11,73,24.6,283,215.27,0.4,1.15,1.78,3963.57,981.08,0.25,530,30,0.22,977.76
41395,1.33,1.35,297,4,0.14,26,8.8,293,160.88,0.38,1.37,1.32,2294.74,662.27,0.09,391,25,0.29,657.29
167633,0.85,0.34,297,1,0.05,20,6.7,296,110.4,0.15,1.06,0.85,1239.43,636.5,0.07,251,22,0.18,636.5
25044,0.95,0.67,297,2,0.06,34,11.4,295,116.66,0.21,0.96,0.94,2374.27,729.23,0.11,279,18,0.22,729.23
129305,0.77,0.34,297,1,0.07,14,4.7,296,110.18,0.18,0.95,0.77,2216.52,758.08,0.05,228,19,0.23,758.08
32825,1.83,2.02,297,6,0.11,54,18.2,291,208.19,0.28,0.92,1.79,2624.47,873.93,0.18,533,35,0.16,873.93
50207,1.56,1.68,297,5,0.24,26,8.8,292,178.8,0.28,1.44,1.53,1706.48,568.46,0.09,455,23,0.18,617.37
153182,0.84,0,297,0,0,25,8.4,297,97.18,0.13,1.73,0.84,1568.64,715.38,0.08,248,13,0.16,715.38
131772,1.31,2.36,297,7,0.13,44,14.8,290,150.19,0.42,0.86,1.28,2611.95,823.56,0.15,380,16,0.33,773.21
175388,0.54,1.01,297,3,0.2,35,11.8,294,75.15,0.11,0.76,0.54,2224.87,805.19,0.12,160,19,0.21,883.43
24006,2.77,3.7,297,11,0.23,49,16.5,286,297.99,0.68,2.41,2.66,2636.71,812.44,0.16,791,26,0.25,875.85
20015,1.49,1.68,297,5,0.13,53,17.8,292,189.25,0.24,1.63,1.47,2637.38,839.41,0.18,436,45,0.17,962.99
122616,1.42,2.69,297,8,0.38,49,16.5,289,172.56,0.29,1.88,1.38,2541.2,959.81,0.16,409,25,0.21,1022.5
27832,0.77,0.34,297,1,0,51,17.2,296,97.96,0.15,0.89,0.77,3359.99,1009.24,0.17,228,17,0.2,1022.68
170166,1.7,3.03,297,9,0.14,63,21.2,288,204.06,0.33,1.71,1.65,2868.06,858.93,0.21,491,40,0.2,858.93
52626,1.05,2.36,297,7,0.11,75,25.3,290,126.73,0.2,2.67,1.02,3834.43,1103.91,0.25,304,31,0.2,1128.21
135589,0.98,1.01,296,3,0.13,23,7.8,293,116.27,0.14,1.44,0.97,1953.75,659.99,0.08,287,21,0.14,659.99
126515,0.87,0,296,0,0,19,6.4,296,111.25,0.16,1.01,0.87,2100.73,676.08,0.06,258,15,0.19,534.81
3443,1,1.69,296,5,0.14,37,12.5,291,131.21,0.21,0.93,0.98,2264.22,900.96,0.12,290,14,0.22,900.05
140123,1.3,1.35,296,4,0.1,20,6.8,292,151.29,0.24,1.3,1.29,1401.8,609.44,0.07,381,14,0.19,521.03
49684,1.13,1.01,296,3,0.06,49,16.6,293,134.34,0.16,2.31,1.12,2567.93,971.1,0.17,331,22,0.15,1077.52
49868,0.72,0.68,296,2,0.04,18,6.1,294,87.16,0.12,0.79,0.71,1880.52,754.31,0.06,211,10,0.18,733.68
157042,0.94,2.03,296,6,0.15,28,9.5,290,112.46,0.25,1.31,0.93,2579.29,807.7,0.09,274,12,0.27,715.88
136760,0.84,1.01,296,3,0.02,40,13.5,293,100.23,0.14,1.12,0.83,1936.28,938.52,0.14,245,14,0.17,871.28
59101,1.45,1.01,296,3,0.19,41,13.9,293,176.57,0.23,1.44,1.43,3044.21,897.89,0.14,424,34,0.16,997.59
51161,0.95,0.34,296,1,0.04,14,4.7,295,123.74,0.2,1.09,0.94,1512.64,524.77,0.05,279,19,0.21,655.83
76223,1.19,0.68,296,2,0.13,36,12.2,294,146.8,0.26,1.46,1.18,2260.96,757.74,0.12,349,15,0.22,729.55
208547,1.82,4.05,296,12,0.24,41,13.9,284,209.92,0.3,1.43,1.75,2302.23,809.91,0.14,517,24,0.17,1100.25
49756,0.83,1.35,296,4,0.13,30,10.1,292,105.48,0.14,1.61,0.82,2441.07,824.67,0.1,242,18,0.17,1012.51
68071,0.91,0.34,296,1,0.04,13,4.4,295,116.2,0.16,1.07,0.9,1498.04,663.8,0.04,267,23,0.17,619.84
82491,0.77,0.68,296,2,0.02,39,13.2,294,105.54,0.09,1.15,0.77,3392.67,873.21,0.13,227,23,0.11,871.07
187590,1.02,0,296,0,0,20,6.8,296,130.43,0.22,1.2,1.02,2100.13,781.52,0.07,302,23,0.22,781.52
99309,0.78,0,296,0,0,13,4.4,296,103.03,0.14,0.58,0.78,1587.75,635.07,0.04,232,16,0.17,804.71
127421,1.66,1.69,296,5,0.16,26,8.8,291,203.59,0.38,1.26,1.63,1788.3,662.3,0.09,482,31,0.23,560.42
80608,1.21,0.68,296,2,0.08,25,8.4,294,154.52,0.2,1.81,1.2,4252.99,860.12,0.08,356,24,0.16,860.12
155467,2.08,3.04,296,9,0.08,40,13.5,287,241.98,0.47,1.4,2.02,1993.37,823.6,0.14,598,25,0.23,1081.6
176875,0.99,0.68,296,2,0.1,31,10.5,294,121.96,0.21,1.07,0.98,1926.73,748.66,0.1,291,19,0.21,1043.63
58925,1.61,3.72,296,11,0.1,56,18.9,285,187.3,0.28,2.05,1.55,3233.36,956.08,0.19,460,28,0.18,923.76
213511,0.84,0.34,296,1,0.03,38,12.8,295,112.76,0.11,1.59,0.84,1818.62,804.48,0.13,249,16,0.14,804.48
196243,0.91,1.69,296,5,0.31,18,6.1,291,109.23,0.26,1.45,0.9,1643.66,591.12,0.06,266,9,0.29,490.33
96123,0.97,2.03,296,6,0.6,25,8.4,290,121.16,0.29,1.3,0.95,2014.31,689.93,0.08,280,25,0.31,912.64
197190,0.8,0,295,0,0,23,7.8,295,98.57,0.15,1.37,0.8,2057.72,663.86,0.08,236,18,0.18,663.86
44188,1.15,2.71,295,8,0.14,42,14.2,287,130.51,0.28,0.99,1.12,3674.5,914.31,0.14,331,8,0.25,814.6
180306,0.83,1.69,295,5,0.11,30,10.2,290,108.93,0.22,1.6,0.82,2536.86,757.89,0.1,242,26,0.26,640.09
187075,0.88,1.02,295,3,0.04,38,12.9,292,116.91,0.21,1.52,0.87,4028.89,895.42,0.13,257,23,0.24,717.04
92791,0.54,0,295,0,0,19,6.4,295,78.79,0.07,1.47,0.54,1388.95,758.21,0.06,158,14,0.14,758.21
138708,0.85,3.05,295,9,0.25,49,16.6,286,112.61,0.16,2.02,0.83,2776.23,1035.4,0.17,244,32,0.19,1141.2
41606,1.15,0,295,0,0,14,4.7,295,136.79,0.13,1.24,1.15,1393.06,475.42,0.05,340,22,0.11,475.42
198761,0.82,0.34,295,1,0.01,28,9.5,294,93.02,0.15,0.7,0.82,1642.35,808.76,0.09,241,12,0.18,802.7
10730,1.5,2.37,295,7,0.22,32,10.8,288,186.42,0.32,1.44,1.47,1710.73,643.88,0.11,433,29,0.22,643.88
11154,4.06,7.8,295,23,0.6,54,18.3,272,425.55,0.82,1.81,3.74,2934.74,825.23,0.18,1103,52,0.22,852.11
130107,1.25,0.68,295,2,0.05,20,6.8,293,150.66,0.26,0.93,1.24,1589.1,540.35,0.07,365,30,0.21,783.94
107677,1.45,2.37,295,7,0.26,27,9.2,288,171.78,0.26,1.38,1.42,1672.1,689.9,0.09,419,29,0.18,689.9
7571,1.88,1.36,295,4,0.07,31,10.5,291,206,0.45,1.48,1.85,1997.92,672.16,0.11,547,27,0.24,696.57
45319,1.08,2.37,295,7,0.16,46,15.6,288,131.48,0.21,0.97,1.06,3110.98,848.09,0.16,312,19,0.2,885.36
41427,1.48,0.34,295,1,0.02,23,7.8,294,167.96,0.36,1.62,1.47,1660.68,663.69,0.08,435,16,0.24,700.52
36012,0.67,0,295,0,0,11,3.7,295,87.2,0.19,1.07,0.67,1476.04,625.92,0.04,198,18,0.29,680.9
71352,0.95,1.36,295,4,0.08,26,8.8,291,117.51,0.18,1.77,0.93,1948.04,829.16,0.09,275,11,0.19,794.5
9173,2.56,7.46,295,22,0.52,90,30.5,273,283.97,0.68,1.73,2.37,3939.16,1209.49,0.31,699,42,0.29,1310.39
25971,0.94,0,295,0,0,25,8.5,295,113.77,0.18,1.59,0.94,2154.35,733.36,0.08,278,17,0.19,826.61
190714,0.64,0.34,295,1,0.17,27,9.2,294,85.76,0.12,1.54,0.63,2870.29,904.54,0.09,187,17,0.18,949.5
183355,1.38,1.36,295,4,0.15,26,8.8,291,174.73,0.34,1.66,1.37,1825.17,620.47,0.09,403,35,0.25,620.47
87808,0.76,1.69,295,5,0.2,30,10.2,290,102.3,0.16,0.88,0.75,3318.14,826.41,0.1,220,17,0.21,1124.53
38819,0.88,0,295,0,0,46,15.6,295,111.19,0.18,1.09,0.88,2774.65,965.1,0.16,259,18,0.2,962.22
186059,1.61,3.73,295,11,0.21,42,14.2,284,174.28,0.45,1.04,1.55,2007,795.46,0.14,457,15,0.29,686.21
114585,0.83,3.4,294,10,0.3,38,12.9,284,97.57,0.2,1.48,0.8,2279.41,786.37,0.13,235,17,0.25,553.14
52575,0.51,0.34,294,1,0.02,44,15,293,71.11,0.1,1.26,0.51,3371.81,872.63,0.15,150,11,0.19,872.63
97596,1.29,2.04,294,6,0.12,51,17.3,288,148.03,0.34,1.09,1.27,2694.79,808.67,0.17,372,23,0.27,808.67
130378,0.54,0.34,294,1,0.03,29,9.9,293,78.09,0.09,1.07,0.53,2940.89,836.82,0.1,157,21,0.17,836.82
130463,0.61,0.68,294,2,0.1,21,7.1,292,87.05,0.1,0.58,0.61,1846.24,772.91,0.07,179,9,0.16,772.91
36560,1.51,1.36,294,4,0.04,29,9.9,290,178.48,0.37,1.22,1.49,1646.06,710.53,0.1,438,25,0.25,683.66
51423,2.04,3.74,294,11,0.09,61,20.7,283,221.59,0.55,1.44,1.96,3919.94,961.71,0.21,577,32,0.28,1028.63
207814,0.97,0.68,294,2,0.03,29,9.9,292,123.51,0.23,1.3,0.96,2848.22,719.52,0.1,282,12,0.24,403.97
21319,1.73,0.34,294,1,0.08,12,4.1,293,200.56,0.34,1.05,1.72,1025.18,481.59,0.04,507,35,0.2,481.59
157651,2.05,7.14,294,21,0.19,109,37.1,273,232.25,0.36,1.61,1.9,3981.12,1230.5,0.37,559,38,0.19,1230.5
136879,1.1,0.68,294,2,0.52,26,8.8,292,141.35,0.29,0.84,1.09,2803.65,836.68,0.09,321,21,0.26,1334.35
212205,0.15,0,294,0,0,42,14.3,294,29.01,0.01,0.68,0.15,3342.85,1052.48,0.14,45,15,0.09,1308.86
15674,1.06,0.34,294,1,0.03,15,5.1,293,131.85,0.29,1.36,1.06,1014.74,541.31,0.05,312,17,0.27,342.63
69288,0.78,1.02,294,3,0.12,21,7.1,291,101.62,0.1,1.56,0.77,2151.3,747.38,0.07,227,18,0.12,951.44
109904,0.91,0,294,0,0,27,9.2,294,131.83,0.24,0.93,0.91,1872.48,771.37,0.09,268,36,0.26,844.16
111980,1.05,0,294,0,0,16,5.4,294,131.08,0.22,0.91,1.05,1669.81,592.85,0.05,309,21,0.21,592.85
147487,1.19,1.36,294,4,0.06,49,16.7,290,152.3,0.18,2.57,1.18,2540.92,998.56,0.17,346,25,0.15,1093.38
61216,0.87,0.34,294,1,0.02,23,7.8,293,103.32,0.15,1.21,0.86,1669.83,694.63,0.08,254,11,0.17,869.61
36774,1.39,1.36,294,4,0.05,39,13.3,290,160.06,0.25,1.99,1.37,3468.55,841.97,0.13,403,11,0.18,923.82
27198,1.34,0.68,294,2,0.26,42,14.3,292,157.01,0.24,1.02,1.33,2702.4,834.63,0.14,391,21,0.18,1290.58
214096,0.9,1.02,294,3,0.18,17,5.8,291,116.7,0.18,1.11,0.89,1714.77,630.42,0.06,261,22,0.2,630.42
42392,1.45,1.36,294,4,0.26,22,7.5,290,177.45,0.32,0.96,1.43,2140.94,671.11,0.07,420,27,0.23,741.61
67257,1.14,0.68,294,2,0.02,31,10.5,292,135.6,0.35,1.4,1.13,2256.69,751.23,0.11,332,17,0.31,772.63
37045,1.38,1.36,294,4,0.11,40,13.6,290,160.53,0.31,1.4,1.36,2121.66,826.4,0.14,401,23,0.23,875.65
68614,0.56,0.34,294,1,0.02,32,10.9,293,73.04,0.12,0.99,0.56,2190.4,844.19,0.11,165,15,0.21,886.85
6326,1.15,2.38,294,7,0.11,64,21.8,287,137.8,0.21,2.6,1.12,3468.39,1120.45,0.22,329,25,0.19,1120.45
33146,0.98,1.36,294,4,0.12,34,11.6,290,123.85,0.21,0.98,0.97,1999.25,811.8,0.12,284,22,0.22,811.8
